price,area_type,availability,location,society,total_sqft,bath,balcony,house_size,house_type
105.0,0.0,1,114.97376462631932,97.34504812050959,1715.0,3,2,3,0
270.0,2.0,1,112.50977363215124,100.94722946410097,3206.0,5,0,4,1
235.0,2.0,1,110.57862857730404,114.65574011466944,1500.0,4,0,4,1
120.0,0.0,1,82.49680309938165,96.68232998361988,1846.0,3,2,3,0
90.0,2.0,1,93.09414195125817,100.94722946410097,600.0,3,1,3,1
56.0,0.0,1,99.35344969199178,89.43175341972845,1015.0,2,3,2,0
36.0,0.0,1,83.14728071220567,78.58022266398419,1100.0,2,1,2,0
125.0,0.0,1,83.14728071220567,125.57372447756605,1965.0,4,2,3,0
45.9,0.0,1,78.57000938651845,100.94722946410097,1021.0,2,2,2,0
67.65,0.0,0,93.8478011183212,101.53677815850097,1230.0,2,1,2,0
55.0,0.0,1,61.66559330862947,100.94722946410097,1260.0,2,2,2,0
114.0,0.0,1,106.44722980113586,106.78321359949007,1894.0,4,1,3,0
233.0,2.0,1,137.92869179349339,100.94722946410097,1500.0,4,2,6,1
66.0,0.0,1,91.15827790913949,90.19478885011142,1231.0,2,3,2,0
120.0,1.0,1,126.95445368958089,100.94722946410097,1800.0,3,0,4,0
135.0,0.0,1,99.7103228944053,100.94722946410097,1650.0,3,2,3,0
88.0,2.0,1,90.76116148875104,100.94722946410097,750.0,3,1,5,1
70.0,0.0,1,84.07789729262211,88.48435368544457,1443.0,2,2,3,0
120.0,2.0,1,82.02499916262141,100.94722946410097,886.0,4,2,4,1
68.0,0.0,1,90.99305511208443,100.94722946410097,925.0,2,1,2,0
33.28,0.0,0,33.62335013496527,58.31192690789634,1305.0,3,1,3,0
46.41,0.0,1,85.7588519842425,100.94722946410097,1190.0,2,2,2,0
53.36,0.0,1,61.66559330862947,100.94722946410097,1284.0,2,2,2,0
45.0,2.0,1,88.00056020173548,100.94722946410097,350.0,3,1,4,1
115.0,2.0,1,113.42542395268512,100.94722946410097,875.0,3,1,3,1
59.0,1.0,1,78.2631234503649,100.94722946410097,1325.0,2,1,2,0
79.54,0.0,0,84.00285032922189,93.86391679653772,1183.0,2,1,2,0
100.0,1.0,1,90.44936332062932,92.97516362161504,1750.0,3,2,3,0
27.0,0.0,1,87.85022308932514,100.94722946410097,747.0,1,2,1,0
90.0,0.0,1,53.07975694453937,71.90743433564853,1342.0,2,1,2,0
52.0,0.0,1,86.73960077453742,86.73960077453742,1113.0,2,1,2,0
110.0,0.0,1,96.45761103533034,96.45761103533034,1738.0,3,2,3,0
90.0,0.0,1,113.35537017777594,93.09414195125817,1206.0,2,0,2,0
198.0,0.0,0,145.15368535249686,128.99104730845443,2790.0,4,3,4,0
59.0,0.0,0,145.15368535249686,100.94722946410097,1162.0,2,1,2,0
46.0,0.0,1,85.13045933678137,100.94722946410097,1194.0,2,2,2,0
155.0,1.0,1,102.6917127071823,164.53555343438015,1857.0,4,3,3,0
115.0,1.0,1,93.87896316818882,100.94722946410097,3500.0,6,0,6,1
240.0,0.0,1,241.0010085115458,246.6609825157845,1763.0,3,2,2,0
45.99,0.0,1,61.66559330862947,100.94722946410097,1150.0,2,1,2,0
72.0,0.0,1,78.2631234503649,91.81748236715377,1290.0,2,2,2,0
145.0,1.0,1,92.3718146053858,94.58357813271328,3408.0,5,0,4,0
145.0,1.0,1,108.22745410257218,100.94722946410097,900.0,2,1,2,1
70.0,1.0,1,110.39604730845443,100.94722946410097,1150.0,2,0,2,0
109.0,2.0,1,111.35359446728414,100.94722946410097,1040.0,2,1,3,1
64.08,0.0,1,96.07410667481477,79.4683028283705,1160.0,2,2,2,0
27.0,0.0,1,85.22140784928109,100.94722946410097,900.0,2,2,2,0
185.0,2.0,1,102.6917127071823,111.30504174486117,1750.0,3,1,4,1
160.0,0.0,1,106.44722980113586,106.78321359949007,2240.0,4,2,4,0
26.0,0.0,1,55.14557453153458,85.52849918883852,891.0,2,1,2,0
80.0,2.0,1,93.7715750133543,100.94722946410097,1000.0,4,3,5,1
125.0,0.0,1,128.27356249316324,111.5525997902196,1852.0,3,2,3,0
42.0,0.0,1,33.62335013496527,84.4620679786445,1323.0,2,1,3,0
67.5,0.0,1,75.97971303924886,82.00320216510374,1404.0,2,1,2,0
60.0,1.0,1,79.86246924756838,100.94722946410097,1370.0,2,2,2,0
48.48,0.0,1,61.66559330862947,100.94722946410097,1385.0,2,2,3,0
50.0,0.0,1,80.17393864782248,80.17393864782248,1129.0,2,1,2,0
150.0,0.0,1,100.3504310509365,101.66195000985026,1876.0,3,1,3,0
95.0,0.0,1,91.67180482752835,94.37080153536256,1720.0,3,1,3,0
80.0,2.0,1,83.13928241648625,100.94722946410097,1200.0,4,1,4,1
86.68,0.0,1,65.1793747602867,94.1492100008752,1175.0,2,2,2,0
51.0,0.0,1,103.57803787395002,100.94722946410097,500.0,1,2,1,0
85.0,2.0,1,90.32804618569865,100.94722946410097,1200.0,5,2,5,1
295.0,1.0,1,47.021068878631674,100.94722946410097,1200.0,1,0,1,0
130.0,0.0,0,70.92595455446525,99.97032881266739,1893.0,3,2,3,0
52.0,0.0,1,99.35344969199178,84.94011250167736,1430.0,3,2,3,0
45.0,1.0,1,83.23356918658689,87.20732275788792,850.0,2,2,2,0
110.0,0.0,0,81.07007750735403,100.36706845729596,1392.0,2,1,2,0
105.0,0.0,0,71.41825911249964,81.99662434630449,1938.0,3,3,3,0
52.0,0.0,0,90.04434405589768,100.94722946410097,1020.0,2,2,2,0
360.0,2.0,1,128.9847296260798,100.94722946410097,2400.0,2,1,3,1
160.0,0.0,1,108.22745410257218,101.25057818303621,1832.0,3,2,3,0
85.0,0.0,1,114.4093456795121,100.94722946410097,1423.0,2,2,3,0
85.0,0.0,1,113.6743889857179,92.82864389073708,1432.0,2,1,2,0
235.0,2.0,1,105.39135222882969,100.94722946410097,1350.0,4,3,4,1
65.0,0.0,1,81.07007750735403,100.94722946410097,1480.0,3,2,3,0
96.2,0.0,1,71.41825911249964,93.57869075600355,1843.0,3,2,3,0
95.0,2.0,1,87.72675124235401,100.94722946410097,760.0,4,2,3,1
150.0,0.0,0,86.25227368325044,95.82934979546371,1916.0,2,1,3,0
44.08,0.0,1,79.9541768569277,100.94722946410097,1160.0,2,2,2,0
170.0,0.0,0,110.66560763649149,126.4609850881435,2640.0,2,1,2,0
53.0,0.0,1,64.79496838020613,89.04142799663946,1160.0,2,3,2,0
80.0,1.0,1,96.68419721597144,99.31564258795758,1200.0,2,1,2,0
100.0,3.0,1,82.30213237812312,98.76818454727768,1500.0,3,3,3,0
50.35,0.0,0,47.021068878631674,81.47506578577793,1336.0,2,3,3,0
46.0,1.0,1,99.51054361061861,86.38464564471757,1065.0,2,1,2,0
115.0,0.0,1,145.15368535249686,111.63899723654208,1294.0,2,1,2,0
68.5,0.0,1,76.16987840504828,88.15148015724941,1550.0,3,2,3,0
40.0,0.0,1,111.96227646130654,100.94722946410097,1005.0,2,2,2,0
102.0,0.0,1,99.80810830551658,88.05324782902467,1430.0,2,1,3,0
125.0,0.0,0,89.59820863011751,98.59348708400907,1660.0,3,2,3,0
56.0,0.0,1,83.14728071220567,63.6535477432516,1430.0,2,3,3,0
75.0,0.0,1,98.25580902418498,91.90381443262541,1470.0,2,1,3,0
76.77,0.0,1,95.01556103711427,87.64230903566795,1045.0,2,1,2,0
30.0,1.0,1,82.22910150680266,84.74256321430273,950.0,2,0,2,0
65.0,0.0,1,58.80762257853033,90.2571206532484,1382.0,3,1,3,0
46.0,0.0,1,134.1278383174561,100.94722946410097,930.0,2,2,2,0
71.95,0.0,1,92.65511290539116,92.65511290539116,1290.0,2,2,2,0
45.0,1.0,1,99.35344969199178,84.94011250167736,1010.0,2,1,3,0
130.0,1.0,1,113.35537017777594,99.0597805225903,3050.0,4,0,4,0
71.0,0.0,1,79.86246924756838,91.38338053517342,1200.0,2,2,2,0
140.0,1.0,1,104.95602090655595,100.94722946410097,1650.0,3,2,3,0
88.0,0.0,1,70.48790494808637,71.6414642967342,1636.0,3,2,3,0
320.0,0.0,1,241.0010085115458,246.6609825157845,2367.0,3,2,3,0
56.55,0.0,1,70.48790494808637,71.6414642967342,1153.0,2,2,2,0
160.0,0.0,1,134.77491058056322,115.32021148546768,2087.01,4,2,3,0
47.0,0.0,1,84.71467773356224,90.65405192644403,1200.0,2,1,2,0
89.0,0.0,1,98.04304209266267,91.83579730155763,1844.0,3,1,3,0
110.0,0.0,0,70.92595455446525,99.97032881266739,1537.52,3,1,3,0
43.75,0.0,1,60.075579387345826,55.39289892606819,1215.0,2,1,2,0
57.0,0.0,0,102.6917127071823,100.94722946410097,1194.0,2,1,2,0
52.0,1.0,1,86.53996649336975,88.91131952227646,1220.0,2,2,2,0
150.0,1.0,1,115.63006916720013,100.94722946410097,3150.0,4,2,4,0
37.97,0.0,0,57.159609476240945,73.05344823300821,955.0,2,1,2,0
75.0,1.0,1,88.68593162328386,100.94722946410097,2000.0,5,0,5,1
48.0,0.0,0,77.32708250577525,82.65767408922764,884.0,2,1,2,0
68.75,0.0,1,86.54800424101893,100.94722946410097,1250.0,2,1,2,0
300.0,2.0,1,79.86246924756838,121.17822116429994,2400.0,4,2,3,1
225.0,0.0,1,110.68794614464407,101.15263365339587,2990.0,4,1,4,0
52.0,0.0,1,88.28353474548244,87.82632145216388,1195.0,2,1,2,0
55.0,0.0,1,89.30164494536545,100.94722946410097,2559.0,1,1,1,0
33.0,1.0,0,84.07789729262211,100.94722946410097,1200.0,2,1,2,0
45.75,0.0,0,102.6917127071823,77.17353779411424,984.0,2,1,2,0
40.0,0.0,1,57.159609476240945,87.35001782992049,1089.0,2,1,2,0
52.0,0.0,0,98.25580902418498,91.12798626918897,1165.0,2,1,2,0
10.0,0.0,1,33.62335013496527,100.94722946410097,410.0,1,1,1,0
110.0,0.0,0,76.10920480628265,96.45761103533034,1482.0,3,1,3,0
68.0,1.0,1,82.02499916262141,100.94722946410097,1200.0,2,1,2,1
34.97,0.0,0,65.93192731122207,100.94722946410097,1166.0,2,2,3,0
55.46,0.0,1,78.2631234503649,100.94722946410097,1275.0,2,2,3,0
43.0,0.0,1,88.74297537850961,87.4659025003023,1140.0,2,2,2,0
430.0,2.0,1,134.77491058056322,144.46358531612663,3734.0,5,1,4,1
28.0,0.0,1,88.31322794105391,85.78871613756452,720.0,1,2,1,0
228.0,2.0,0,116.79376505268282,100.94722946410097,1200.0,3,2,3,1
90.0,1.0,1,119.48864705723948,93.85544154807039,1100.0,2,1,2,0
98.77,0.0,1,118.70218786242825,100.94722946410097,1162.0,2,2,2,0
35.0,1.0,1,82.02499916262141,100.94722946410097,540.0,1,0,1,1
73.5,0.0,1,76.16987840504828,88.15148015724941,1550.0,2,2,3,0
145.0,2.0,1,126.95445368958089,100.94722946410097,1300.0,3,0,3,1
130.0,2.0,1,108.42169012996851,100.94722946410097,1200.0,5,1,5,1
60.0,0.0,1,89.95218731718045,89.95218731718045,1220.0,2,2,2,0
62.0,0.0,1,58.80762257853033,100.94722946410097,964.0,2,1,2,0
50.0,1.0,0,88.65110257355047,100.94722946410097,1500.0,3,2,3,0
44.0,0.0,1,102.6917127071823,85.82960045885073,1347.0,2,1,3,0
140.0,1.0,1,82.49680309938165,100.94722946410097,3000.0,4,2,4,1
42.5,0.0,0,106.70967950711372,100.94722946410097,1120.0,2,1,2,0
22.8,0.0,1,83.47430202206387,84.41778793598722,600.0,1,1,1,0
157.0,0.0,0,99.35344969199178,110.56341343054024,2321.0,4,1,3,0
24.0,0.0,1,83.99094892013972,83.99094892013972,540.0,1,2,1,0
57.0,1.0,1,145.15368535249686,100.94722946410097,1150.0,2,1,2,0
75.0,1.0,1,72.37360234949827,82.60254891537625,1484.0,3,1,3,0
68.0,0.0,1,82.30213237812312,91.25007810755183,1680.0,2,0,3,0
23.0,0.0,1,81.98481901601438,100.94722946410097,620.0,2,1,2,0
78.0,0.0,1,91.06961010157093,100.94722946410097,1650.0,3,2,3,0
44.0,0.0,0,87.87045172737248,100.94722946410097,1250.0,3,2,3,0
108.0,0.0,0,96.19739408660435,100.94722946410097,2072.0,3,2,3,0
40.0,0.0,1,102.6917127071823,83.8561774858846,1105.0,2,2,2,0
60.5,0.0,1,84.21537301331591,90.01724155436195,1200.0,2,2,2,0
16.0,0.0,1,53.07975694453937,51.33921086008138,550.0,2,1,2,0
53.6,0.0,1,111.35359446728414,100.94722946410097,1340.0,2,2,3,0
395.0,0.0,1,241.0010085115458,246.6609825157845,2409.0,3,3,3,0
65.0,0.0,1,75.97971303924886,100.94722946410097,1246.0,2,1,2,0
75.0,1.0,1,141.9060684948822,91.90381443262541,1055.0,2,3,2,0
69.61,0.0,0,70.92595455446525,87.82964724637775,1541.0,3,1,3,0
88.0,1.0,1,110.68794614464407,100.94722946410097,1370.0,2,2,2,0
75.0,0.0,1,99.35344969199178,91.39192917245231,1224.0,2,2,2,0
58.0,2.0,1,54.30061510601152,100.94722946410097,650.0,2,1,4,1
92.13,0.0,1,96.07410667481477,79.4683028283705,1676.0,3,0,3,0
57.0,1.0,1,85.03277742631705,88.27120574464158,1154.0,2,1,2,0
78.5,0.0,1,71.41825911249964,90.47797516943123,1610.0,3,3,3,0
42.0,0.0,1,86.53288293808114,86.64208775319013,1057.0,2,1,2,0
65.0,0.0,0,59.97378917641082,86.98044301354778,1157.0,2,1,2,0
85.0,2.0,0,87.85022308932514,100.94722946410097,1200.0,4,1,4,1
35.0,0.0,1,87.82632145216388,87.82632145216388,980.0,2,3,2,0
40.0,0.0,1,102.6917127071823,87.35001782992049,1140.0,2,1,2,0
40.7,0.0,1,59.97378917641082,48.62228596587294,1206.0,2,1,2,0
16.75,1.0,1,47.021068878631674,100.94722946410097,575.0,1,1,1,0
170.0,0.0,1,168.63795504568708,114.75464817039014,1600.0,3,1,3,0
500.0,2.0,1,112.92418785357242,100.94722946410097,2400.0,4,1,4,1
52.0,0.0,1,58.517269498066796,100.94722946410097,1300.0,2,2,3,0
35.56,0.0,0,85.39452329553211,85.39452329553211,1270.0,2,1,3,0
63.5,0.0,0,53.07975694453937,71.90743433564853,1128.0,2,1,2,0
45.0,0.0,1,55.14557453153458,88.57290356673431,640.0,1,1,1,0
185.0,0.0,1,134.26603322730293,100.94722946410097,2400.0,3,2,3,0
38.15,0.0,1,62.735152816059966,79.27709713583735,1090.0,2,2,2,0
29.0,0.0,1,53.07975694453937,78.87864888983334,589.0,1,1,1,0
28.13,0.0,0,53.07975694453937,100.94722946410097,1125.0,2,1,2,0
500.0,2.0,1,102.6917127071823,164.53555343438015,3150.0,4,2,4,1
74.0,0.0,1,110.57862857730404,91.77370595826241,1315.0,2,3,2,0
150.0,2.0,1,95.5765355870167,101.66195000985026,2700.0,2,2,2,1
115.0,0.0,1,88.28353474548244,96.14393984661865,1435.0,2,2,3,0
80.0,0.0,0,92.74848224451219,96.26879923743678,1314.0,2,3,2,0
100.0,0.0,1,168.63795504568708,97.86656368259364,1260.0,2,1,2,0
49.0,0.0,1,116.79376505268282,100.94722946410097,1080.0,2,1,2,0
45.0,0.0,0,65.1793747602867,86.0024253257983,1082.0,2,1,3,0
65.0,0.0,1,113.6743889857179,100.94722946410097,1150.0,3,2,3,0
34.72,0.0,0,98.25580902418498,84.90592533476,1052.0,2,1,2,0
45.0,0.0,1,78.7269609446468,100.94722946410097,1045.0,2,1,2,0
80.0,1.0,1,89.87306530752224,87.42508451846825,1442.0,3,2,3,0
75.0,0.0,1,61.686404962250634,83.87589863732353,1500.0,2,2,3,0
53.57,0.0,1,76.10920480628265,84.27737898241463,1255.0,2,1,2,0
79.0,0.0,0,91.06248798883459,100.94722946410097,1432.0,3,2,3,0
150.0,1.0,1,110.57862857730404,114.65574011466944,2100.0,3,2,3,1
80.0,1.0,1,98.25580902418498,91.32100364000208,1450.0,2,2,2,0
69.61,0.0,0,102.6917127071823,93.29199665091686,1346.0,2,1,2,0
29.0,0.0,1,98.351745862966,100.94722946410097,1200.0,2,2,2,0
49.82,0.0,1,47.021068878631674,81.01704228073321,925.0,2,1,3,0
49.0,0.0,1,88.16902577756323,100.94722946410097,1160.0,2,2,2,0
81.31,0.0,0,106.44722980113586,92.72479890585593,1768.0,3,3,3,0
54.0,0.0,1,87.74363259526758,100.94722946410097,1094.0,2,2,2,0
90.0,0.0,1,89.64470228776608,100.94722946410097,1500.0,3,3,3,0
130.0,1.0,1,91.82418010772776,98.62780331877755,1745.0,3,2,3,0
425.0,0.0,1,161.57562581544636,153.11108046479546,3500.0,3,3,4,0
50.0,0.0,1,72.37360234949827,88.65110257355047,1550.0,3,1,3,0
160.0,0.0,1,101.26905805094535,105.4139514118955,2340.0,5,1,4,0
113.0,0.0,0,99.35344969199178,110.56341343054024,1655.0,3,2,3,0
103.0,0.0,0,82.68982722123255,94.8036839501665,2024.0,3,2,3,0
425.0,1.0,1,107.33609041378989,137.44178045967465,3100.0,5,0,4,1
100.0,0.0,1,95.01556103711427,95.15652629170036,1575.0,4,3,3,0
55.0,0.0,1,134.1278383174561,88.18674040402547,1265.0,2,3,3,0
45.0,0.0,1,88.00056020173548,100.94722946410097,1100.0,2,2,3,0
65.0,2.0,1,76.91503420678094,100.94722946410097,1160.0,2,1,2,1
67.4,0.0,1,75.97971303924886,82.00320216510374,1246.0,2,1,2,0
43.08,0.0,0,70.92595455446525,86.75650515792984,615.0,1,1,1,0
60.0,0.0,1,99.80810830551658,88.27120574464158,1128.0,2,1,2,0
55.0,0.0,1,87.63066544972475,88.95918340940895,1260.0,2,1,2,0
89.89,0.0,1,88.28353474548244,93.63041617189236,1830.0,3,3,3,0
68.0,0.0,1,86.8353073815517,100.94722946410097,1525.0,2,2,3,0
30.0,0.0,0,78.7269609446468,77.14723318276415,602.0,2,1,1,0
89.0,0.0,1,134.77491058056322,93.6960015253382,1835.0,3,3,3,0
62.6,1.0,1,71.41825911249964,74.5920777118282,1250.0,3,3,3,0
110.0,2.0,1,96.45761103533034,100.94722946410097,1200.0,4,1,4,1
96.0,0.0,1,97.31621627521517,94.29987600291231,1855.0,3,3,3,0
148.0,0.0,1,102.6917127071823,98.63889000801132,2089.0,3,2,3,0
44.73,1.0,1,60.075579387345826,55.39289892606819,1200.0,2,2,2,0
45.0,0.0,1,86.8353073815517,87.15697197013523,1095.0,2,1,2,0
297.0,2.0,1,128.27356249316324,123.71375137323845,2900.0,3,2,3,1
345.0,0.0,1,134.1278383174561,127.03310251063483,2500.0,3,2,3,0
80.0,1.0,1,87.74363259526758,92.5543568044404,1170.0,3,2,3,0
88.0,0.0,1,99.71534748858241,94.02354743565341,1280.0,2,1,2,0
105.0,0.0,0,241.0010085115458,99.44095451508434,1224.0,2,0,2,0
125.0,1.0,1,83.14728071220567,125.57372447756605,1694.0,3,1,3,0
30.0,0.0,1,53.07975694453937,84.91054482916881,825.0,2,1,2,0
98.38,0.0,1,102.6917127071823,100.94722946410097,1612.0,3,1,3,0
25.12,0.0,0,33.62335013496527,58.31192690789634,985.0,2,1,2,0
75.0,0.0,1,97.31621627521517,91.90381443262541,1175.0,2,2,2,0
24.0,2.0,1,89.15208060453722,100.94722946410097,600.0,1,0,1,1
85.0,1.0,1,99.35344969199178,93.2048991762554,1740.0,3,3,3,0
99.0,0.0,1,95.47919986301818,97.65340161677837,1770.0,3,2,3,0
46.0,0.0,0,58.517269498066796,87.29810743942424,1090.0,2,1,2,0
130.0,0.0,1,99.0597805225903,99.0597805225903,1800.0,3,1,3,0
65.0,0.0,1,71.8481865737579,78.57104730845442,1221.0,3,3,3,0
48.0,0.0,0,76.48963355795541,83.47705980075038,1046.0,2,1,2,0
56.12,0.0,1,61.66559330862947,86.37957545171405,1290.0,2,3,3,0
30.76,1.0,0,47.021068878631674,35.68535809484176,1065.0,2,1,2,0
121.0,0.0,1,128.27356249316324,111.5525997902196,1850.0,4,2,3,0
49.0,0.0,1,82.68982722123255,87.89221849304165,1097.0,2,1,2,0
70.0,0.0,1,77.9710158079329,92.92367519992054,1200.0,3,2,2,0
170.0,0.0,1,66.21709736638242,100.94722946410097,2160.0,3,2,3,0
52.0,0.0,0,53.43279823967802,88.91131952227646,1140.0,2,2,2,0
98.0,0.0,1,141.45383168213795,100.94722946410097,1297.0,2,2,2,0
50.0,0.0,1,110.18723937968741,88.83861000424353,1150.0,2,0,2,0
45.0,0.0,1,91.17306886230713,100.94722946410097,1375.0,2,1,2,0
58.0,0.0,1,68.70479562822848,90.46989725059915,1245.0,2,2,2,0
180.0,1.0,1,116.79376505268282,100.94722946410097,1800.0,3,0,4,1
140.0,0.0,1,113.35537017777594,94.94744631741682,1594.0,3,2,3,0
36.0,0.0,0,71.41825911249964,47.64279981558751,700.0,2,2,2,0
50.0,1.0,1,59.97378917641082,88.65110257355047,1000.0,2,0,2,0
42.0,0.0,1,60.075579387345826,100.94722946410097,1160.0,2,2,2,0
85.0,2.0,1,94.86728026251427,100.94722946410097,1200.0,6,0,6,1
140.0,2.0,1,112.46513977216796,100.94722946410097,600.0,3,0,5,1
95.0,0.0,1,92.76961771052933,94.24771128429646,1570.0,2,2,3,0
88.0,0.0,1,102.6917127071823,164.53555343438015,1290.0,2,2,2,0
44.4,0.0,1,84.00285032922189,100.94722946410097,1200.0,2,1,2,0
180.0,0.0,1,102.6308007224466,105.56520424074019,2250.0,3,0,3,0
172.0,1.0,1,111.66161699659133,104.52433644583621,1270.0,2,0,2,0
44.0,0.0,1,94.43681795737766,87.87045172737248,1145.0,2,2,2,0
46.0,0.0,1,85.95101034704658,100.94722946410097,1320.0,2,2,3,0
30.75,1.0,0,47.021068878631674,35.68535809484176,1065.0,2,1,2,0
48.0,1.0,0,99.35344969199178,88.39088562482448,1650.0,3,2,3,0
86.0,0.0,0,102.6917127071823,93.29199665091686,1371.0,2,1,2,0
150.0,1.0,1,101.66195000985026,100.94722946410097,2700.0,5,2,5,1
94.5,0.0,1,53.07975694453937,92.85642091671721,1575.0,3,1,3,0
66.0,0.0,0,78.7269609446468,77.14723318276415,1362.0,2,2,2,0
353.0,1.0,0,112.10218464792354,128.0739703055388,3210.0,5,0,5,1
90.0,0.0,1,93.8478011183212,95.30273054531736,1255.0,3,1,3,0
35.0,0.0,1,99.35344969199178,100.94722946410097,925.0,2,1,2,0
30.46,0.0,0,55.14557453153458,84.96678518778472,1088.0,2,1,2,0
139.0,0.0,1,102.6917127071823,98.63889000801132,2140.0,3,2,3,0
101.0,0.0,1,92.3718146053858,96.70557646895608,1584.0,3,2,3,0
50.0,0.0,1,99.35344969199178,88.04134640638541,1175.0,2,2,2,0
52.0,0.0,1,87.7542063257838,100.94722946410097,1555.0,3,3,3,0
79.0,0.0,1,79.86246924756838,92.4242483300774,1585.0,2,2,3,0
71.0,0.0,1,77.9710158079329,100.94722946410097,1354.0,2,2,2,0
45.0,0.0,0,88.32763708993176,100.94722946410097,1165.0,2,2,2,0
75.0,1.0,1,98.351745862966,100.94722946410097,1200.0,3,1,3,1
137.0,0.0,1,145.15368535249686,102.35983116817803,1740.0,2,1,3,0
50.17,0.0,0,76.16987840504828,79.59188153930657,985.0,2,1,2,0
70.0,2.0,1,93.87896316818882,100.94722946410097,600.0,4,2,3,1
47.0,0.0,1,88.26077715046148,100.94722946410097,1340.0,2,2,3,0
95.23,0.0,0,60.075579387345826,94.36168949046856,1583.0,3,1,3,0
325.0,2.0,1,124.43093302337488,100.94722946410097,1200.0,5,0,4,1
180.0,2.0,1,122.97317681531905,100.94722946410097,1200.0,1,1,2,1
61.74,0.0,0,82.49680309938165,47.64279981558751,1122.5,2,0,2,0
100.0,0.0,0,83.14728071220567,81.91562182207048,1573.0,3,2,3,0
42.88,0.0,0,81.07007750735403,100.94722946410097,1227.0,2,2,2,0
60.0,0.0,1,89.71901855471022,89.95218731718045,1210.0,2,1,2,0
125.0,0.0,0,147.40933661067007,100.94722946410097,1650.0,3,3,3,0
300.0,2.0,1,78.2631234503649,100.94722946410097,1000.0,4,2,5,1
63.0,0.0,1,59.97378917641082,90.34251274026944,1485.0,2,2,3,0
97.0,0.0,1,93.8478011183212,95.03143712484986,1735.0,3,2,3,0
175.0,0.0,1,175.29548779868858,115.19902132307985,1730.0,3,2,3,0
86.0,0.0,1,106.14922600103313,93.3350076506184,1684.0,3,2,3,0
77.0,0.0,1,88.35416793392336,89.78288147655533,1686.0,3,3,3,0
82.0,0.0,1,101.98563741815457,100.94722946410097,1654.0,3,3,3,0
105.0,1.0,1,114.97376462631932,99.16014471842502,1600.0,3,3,3,0
39.9,1.0,1,72.11196712255736,100.94722946410097,1100.0,2,1,2,0
95.0,0.0,1,82.49680309938165,81.71953059414538,1655.0,3,3,3,0
121.0,0.0,1,76.10920480628265,98.0725173693717,1830.0,3,3,3,0
85.0,0.0,0,145.15368535249686,84.33945830798828,1430.0,3,1,3,0
155.0,0.0,1,121.82465095774643,103.52019522144403,1989.0,4,3,3,0
55.0,0.0,1,102.6917127071823,88.90953553669378,1044.0,2,2,2,0
85.0,0.0,1,111.35359446728414,91.68795307925225,1426.0,3,2,3,0
29.0,0.0,1,78.7269609446468,85.47177497883045,1000.0,2,1,2,0
69.99,2.0,0,86.54800424101893,100.94722946410097,754.0,2,0,2,1
33.06,1.0,0,47.021068878631674,35.68535809484176,1140.0,2,1,2,0
35.0,0.0,1,76.24875373866247,100.94722946410097,900.0,2,1,2,0
50.0,1.0,1,88.65110257355047,88.65110257355047,1200.0,2,3,2,0
45.0,1.0,1,195.14005396237815,88.00056020173548,580.0,1,1,1,0
50.36,0.0,0,81.05596947507041,87.23612014430417,1030.0,2,1,2,0
150.0,0.0,1,168.63795504568708,100.94722946410097,1910.0,4,3,3,0
132.0,0.0,1,121.55934776283902,99.3199974713163,1950.0,3,3,3,0
125.0,0.0,1,110.57862857730404,101.39213565319326,1724.0,3,1,3,0
130.0,2.0,1,95.03143712484986,100.94722946410097,1200.0,2,2,3,1
225.0,2.0,1,241.0010085115458,100.94722946410097,1314.0,2,0,2,1
65.0,1.0,1,87.74363259526758,90.61174831549963,1400.0,2,2,2,0
68.0,0.0,1,61.686404962250634,100.94722946410097,1400.0,2,2,3,0
44.6,0.0,1,86.25227368325044,100.94722946410097,1115.0,2,2,2,0
55.86,1.0,1,86.33409538846621,88.49558596066325,1300.0,2,2,2,0
150.0,1.0,1,101.60520584528743,100.94722946410097,2400.0,4,1,4,1
108.0,0.0,0,71.41825911249964,100.7000501928602,1332.0,2,1,2,0
41.0,0.0,1,71.26641333416237,79.65293124195756,1000.0,2,1,2,0
67.75,2.0,0,99.35344969199178,100.94722946410097,1200.0,3,2,3,1
145.0,1.0,1,99.35344969199178,100.94722946410097,2444.0,4,0,4,0
85.0,0.0,1,102.6917127071823,93.2048991762554,1600.0,3,1,3,0
57.95,0.0,1,98.59446273052893,100.94722946410097,1196.0,2,2,2,0
54.0,0.0,1,53.07975694453937,56.062733276442884,1025.0,2,1,2,0
180.0,0.0,1,102.6917127071823,164.53555343438015,2180.0,4,3,3,0
102.0,0.0,1,95.41674324042636,95.41674324042636,1600.0,3,2,3,0
110.0,1.0,1,99.35344969199178,98.63889000801132,1270.0,2,1,2,0
460.0,1.0,1,123.50432084464965,100.94722946410097,3290.0,4,0,3,0
183.0,0.0,0,113.6743889857179,128.68660012755646,1932.47,3,2,3,0
160.0,0.0,1,95.01556103711427,106.86067151502664,2086.0,3,2,3,0
51.42,0.0,0,110.66560763649149,81.9184937755784,1165.0,2,1,2,0
63.25,0.0,1,98.59446273052893,100.94722946410097,1310.0,3,1,3,0
165.0,0.0,1,241.0010085115458,155.9045430224491,1440.0,2,2,2,0
85.0,0.0,1,55.14557453153458,100.94722946410097,1900.0,3,2,3,0
22.0,1.0,1,33.62335013496527,79.54338033381771,740.0,1,1,2,0
138.0,0.0,1,96.07410667481477,79.4683028283705,2503.0,3,3,3,0
